Unnamed: 0,store,day_of_week,date,sales,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2_since_week,promo2_since_year,is_promo,year,month,week_of_year,year_week,competition_since,competition_time_month,promo_since,promo_time_week,day
843366,158,3,2013-01-02,8068,0,regular_day,1,d,extended,11840,1,2013,1,31,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-07-27,179,2
843367,159,3,2013-01-02,7309,0,regular_day,1,d,basic,8530,3,2013,0,1,2013,0,2013,1,1,2013-00,2013-03-01,-2,2012-12-31,0,2
843368,160,3,2013-01-02,5726,0,regular_day,1,d,extended,17110,11,2005,0,1,2013,0,2013,1,1,2013-00,2005-11-01,87,2012-12-31,0,2
843369,161,3,2013-01-02,6950,0,regular_day,1,a,extended,2970,3,2005,0,1,2013,0,2013,1,1,2013-00,2005-03-01,95,2012-12-31,0,2
843370,162,3,2013-01-02,5848,0,regular_day,1,d,extended,5340,3,2012,1,13,2010,1,2013,1,1,2013-00,2012-03-01,10,2010-03-22,145,2
843371,163,3,2013-01-02,9866,0,regular_day,1,a,basic,1480,4,2009,0,1,2013,0,2013,1,1,2013-00,2009-04-01,45,2012-12-31,0,2
843372,164,3,2013-01-02,4981,0,regular_day,1,a,basic,1160,9,2005,1,13,2010,1,2013,1,1,2013-00,2005-09-01,89,2010-03-22,145,2
843373,165,3,2013-01-02,3349,0,regular_day,1,a,basic,3720,4,2005,1,13,2010,1,2013,1,1,2013-00,2005-04-01,94,2010-03-22,145,2
843374,166,3,2013-01-02,5882,0,regular_day,1,a,extended,100,4,2014,1,31,2013,1,2013,1,1,2013-00,2014-04-01,-16,2013-07-29,-30,2
843375,167,3,2013-01-02,7645,0,regular_day,1,a,basic,140,4,2008,0,1,2013,0,2013,1,1,2013-00,2008-04-01,57,2012-12-31,0,2
843376,168,3,2013-01-02,7029,0,regular_day,1,a,basic,12540,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843377,169,3,2013-01-02,7030,0,regular_day,1,d,basic,980,7,2014,1,18,2014,0,2013,1,1,2013-00,2014-07-01,-19,2014-04-28,-69,2
843378,170,3,2013-01-02,4622,0,regular_day,1,a,basic,1070,5,2015,1,14,2011,1,2013,1,1,2013-00,2015-05-01,-29,2011-03-28,92,2
843379,171,3,2013-01-02,8369,0,regular_day,1,a,basic,2640,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843380,172,3,2013-01-02,5383,0,regular_day,1,a,basic,110,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,2
843381,173,3,2013-01-02,8156,0,regular_day,1,a,basic,350,12,2012,0,1,2013,0,2013,1,1,2013-00,2012-12-01,1,2012-12-31,0,2
843382,174,3,2013-01-02,5669,0,regular_day,1,a,basic,13090,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843383,175,3,2013-01-02,4958,0,regular_day,1,c,basic,4130,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843384,176,3,2013-01-02,5156,0,regular_day,1,a,basic,3770,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843385,177,3,2013-01-02,3467,0,regular_day,1,a,basic,1250,2,2004,1,5,2013,0,2013,1,1,2013-00,2004-02-01,108,2013-01-28,-4,2
843386,178,3,2013-01-02,8026,0,regular_day,1,d,basic,1710,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843387,179,3,2013-01-02,6495,0,regular_day,1,a,extended,480,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843388,180,3,2013-01-02,6069,0,regular_day,1,d,basic,5800,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,2
843389,181,3,2013-01-02,5040,0,regular_day,1,a,basic,12610,3,2013,1,14,2011,1,2013,1,1,2013-00,2013-03-01,-2,2011-03-28,92,2
843390,182,3,2013-01-02,3700,0,regular_day,1,d,extended,1390,1,2013,1,9,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-02-21,97,2
843391,183,3,2013-01-02,4794,0,regular_day,1,a,basic,9670,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843392,184,3,2013-01-02,6438,0,regular_day,1,d,extended,3560,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843393,185,3,2013-01-02,5223,0,regular_day,1,d,extended,1860,5,2015,0,1,2013,0,2013,1,1,2013-00,2015-05-01,-29,2012-12-31,0,2
843394,186,3,2013-01-02,3349,0,regular_day,1,a,basic,290,10,2011,1,40,2014,1,2013,1,1,2013-00,2011-10-01,15,2014-09-29,-91,2
843395,187,3,2013-01-02,5763,0,regular_day,1,a,extended,19360,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843396,188,3,2013-01-02,4264,0,regular_day,1,d,basic,850,1,2013,1,18,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-04-25,88,2
843397,189,3,2013-01-02,8287,0,regular_day,1,d,basic,5760,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,2
843398,190,3,2013-01-02,6927,0,regular_day,1,a,basic,1470,12,2006,1,40,2014,1,2013,1,1,2013-00,2006-12-01,74,2014-09-29,-91,2
843399,191,3,2013-01-02,6674,0,regular_day,1,a,basic,1100,8,2013,1,40,2014,1,2013,1,1,2013-00,2013-08-01,-8,2014-09-29,-91,2
843400,192,3,2013-01-02,4893,0,regular_day,1,d,extended,2770,3,2008,1,40,2014,1,2013,1,1,2013-00,2008-03-01,58,2014-09-29,-91,2
843401,193,3,2013-01-02,5578,0,regular_day,1,a,basic,520,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843402,194,3,2013-01-02,4097,0,regular_day,1,d,extended,16970,1,2013,1,5,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-01-28,-4,2
843403,195,3,2013-01-02,10405,0,regular_day,1,a,extended,220,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843404,196,3,2013-01-02,4876,0,regular_day,1,c,basic,3850,11,2005,1,14,2011,1,2013,1,1,2013-00,2005-11-01,87,2011-03-28,92,2
843405,197,3,2013-01-02,6545,0,regular_day,1,c,basic,4210,3,2015,0,1,2013,0,2013,1,1,2013-00,2015-03-01,-27,2012-12-31,0,2
843406,198,3,2013-01-02,1902,0,regular_day,1,a,basic,290,9,2002,1,13,2010,1,2013,1,1,2013-00,2002-09-01,125,2010-03-22,145,2
843407,199,3,2013-01-02,5160,0,regular_day,1,d,extended,6360,12,2010,1,14,2012,0,2013,1,1,2013-00,2010-12-01,25,2012-03-26,40,2
843408,200,3,2013-01-02,7551,0,regular_day,1,a,basic,1650,10,2000,0,1,2013,0,2013,1,1,2013-00,2000-10-01,149,2012-12-31,0,2
843409,201,3,2013-01-02,4191,0,regular_day,1,d,basic,20260,1,2013,1,18,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-04-28,-69,2
843410,202,3,2013-01-02,4154,0,regular_day,1,d,extended,5140,5,2010,0,1,2013,0,2013,1,1,2013-00,2010-05-01,32,2012-12-31,0,2
843411,203,3,2013-01-02,6241,0,regular_day,1,c,extended,490,11,2002,0,1,2013,0,2013,1,1,2013-00,2002-11-01,123,2012-12-31,0,2
843412,204,3,2013-01-02,5713,0,regular_day,1,a,basic,5630,12,2002,1,40,2014,1,2013,1,1,2013-00,2002-12-01,122,2014-09-29,-91,2
843413,205,3,2013-01-02,6208,0,regular_day,1,a,basic,110,12,2007,0,1,2013,0,2013,1,1,2013-00,2007-12-01,61,2012-12-31,0,2
843414,206,3,2013-01-02,3423,0,regular_day,1,a,extended,380,1,2013,1,14,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-03-26,40,2
843415,207,3,2013-01-02,11442,0,regular_day,1,a,basic,6870,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843416,208,3,2013-01-02,2552,0,regular_day,1,c,basic,300,4,2006,0,1,2013,0,2013,1,1,2013-00,2006-04-01,82,2012-12-31,0,2
843417,209,3,2013-01-02,5838,0,regular_day,1,a,extended,11680,9,2011,1,31,2013,1,2013,1,1,2013-00,2011-09-01,16,2013-07-29,-30,2
843418,210,3,2013-01-02,2223,0,regular_day,1,d,basic,970,11,1999,1,5,2013,0,2013,1,1,2013-00,1999-11-01,160,2013-01-28,-4,2
843419,211,3,2013-01-02,12655,0,regular_day,1,a,extended,350,11,2006,0,1,2013,0,2013,1,1,2013-00,2006-11-01,75,2012-12-31,0,2
843420,212,3,2013-01-02,5244,0,regular_day,1,a,extended,15050,9,2008,0,1,2013,0,2013,1,1,2013-00,2008-09-01,52,2012-12-31,0,2
843421,213,3,2013-01-02,5706,0,regular_day,1,d,extended,4030,3,2014,1,1,2014,1,2013,1,1,2013-00,2014-03-01,-15,2013-12-30,-52,2
843422,214,3,2013-01-02,7996,0,regular_day,1,d,basic,8650,7,2013,1,10,2014,1,2013,1,1,2013-00,2013-07-01,-6,2014-03-03,-61,2
843423,215,3,2013-01-02,5197,0,regular_day,1,d,basic,150,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843424,216,3,2013-01-02,6315,0,regular_day,1,c,basic,190,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843425,217,3,2013-01-02,4347,0,regular_day,1,c,basic,3150,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843426,218,3,2013-01-02,5226,0,regular_day,1,a,extended,640,1,2013,1,9,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-02-21,97,2
843427,219,3,2013-01-02,3816,0,regular_day,1,a,basic,1640,2,2013,0,1,2013,0,2013,1,1,2013-00,2013-02-01,-1,2012-12-31,0,2
843428,220,3,2013-01-02,4095,0,regular_day,1,a,basic,1000,9,2008,0,1,2013,0,2013,1,1,2013-00,2008-09-01,52,2012-12-31,0,2
843429,221,3,2013-01-02,5232,0,regular_day,1,d,extended,13530,9,2013,0,1,2013,0,2013,1,1,2013-00,2013-09-01,-9,2012-12-31,0,2
843430,222,3,2013-01-02,4762,0,regular_day,1,a,basic,2170,11,2008,0,1,2013,0,2013,1,1,2013-00,2008-11-01,50,2012-12-31,0,2
843431,223,3,2013-01-02,5880,0,regular_day,1,d,extended,2920,10,1995,1,27,2011,1,2013,1,1,2013-00,1995-10-01,210,2011-06-27,79,2
843432,224,3,2013-01-02,4536,0,regular_day,1,d,extended,7930,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843433,225,3,2013-01-02,4892,0,regular_day,1,d,basic,10180,5,2015,0,1,2013,0,2013,1,1,2013-00,2015-05-01,-29,2012-12-31,0,2
843434,226,3,2013-01-02,8531,0,regular_day,1,a,basic,450,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843435,227,3,2013-01-02,5451,0,regular_day,1,a,basic,2370,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843436,228,3,2013-01-02,6022,0,regular_day,1,d,extended,10800,1,2013,1,18,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-04-25,88,2
843437,229,3,2013-01-02,6829,0,regular_day,1,d,extended,17410,4,2007,1,14,2011,1,2013,1,1,2013-00,2007-04-01,70,2011-03-28,92,2
843438,230,3,2013-01-02,6676,0,regular_day,1,d,extended,6680,9,2013,0,1,2013,0,2013,1,1,2013-00,2013-09-01,-9,2012-12-31,0,2
843439,231,3,2013-01-02,3283,0,regular_day,1,d,extended,3840,10,2008,1,39,2010,0,2013,1,1,2013-00,2008-10-01,51,2010-09-20,119,2
843440,232,3,2013-01-02,1198,0,regular_day,1,c,extended,13570,5,2010,1,10,2013,0,2013,1,1,2013-00,2010-05-01,32,2013-03-04,-9,2
843441,233,3,2013-01-02,9597,0,regular_day,1,a,basic,1890,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843442,234,3,2013-01-02,8715,0,regular_day,1,d,basic,4370,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843443,235,3,2013-01-02,4886,0,regular_day,1,a,basic,5710,3,2012,1,37,2009,1,2013,1,1,2013-00,2012-03-01,10,2009-09-07,173,2
843444,236,3,2013-01-02,6967,0,regular_day,1,a,basic,1000,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,62,2012-12-31,0,2
843445,237,3,2013-01-02,5167,0,regular_day,1,a,basic,1420,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,62,2012-12-31,0,2
843446,238,3,2013-01-02,7746,0,regular_day,1,a,basic,320,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843447,239,3,2013-01-02,3699,0,regular_day,1,d,extended,610,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843448,240,3,2013-01-02,4727,0,regular_day,1,a,basic,1110,5,2009,0,1,2013,0,2013,1,1,2013-00,2009-05-01,44,2012-12-31,0,2
843449,241,3,2013-01-02,5942,0,regular_day,1,d,extended,780,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843450,242,3,2013-01-02,3444,0,regular_day,1,d,basic,6880,9,2001,1,14,2011,1,2013,1,1,2013-00,2001-09-01,138,2011-03-28,92,2
843451,243,3,2013-01-02,6584,0,regular_day,1,a,basic,310,1,2013,1,5,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-01-28,-4,2
843452,244,3,2013-01-02,3474,0,regular_day,1,d,basic,710,3,2012,1,1,2012,1,2013,1,1,2013-00,2012-03-01,10,2011-12-26,53,2
843453,245,3,2013-01-02,7272,0,regular_day,1,a,extended,1310,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843454,246,3,2013-01-02,7207,0,regular_day,1,c,basic,4660,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,2
843455,247,3,2013-01-02,6604,0,regular_day,1,d,extended,70,11,2010,1,5,2013,0,2013,1,1,2013-00,2010-11-01,26,2013-01-28,-4,2
843456,248,3,2013-01-02,8946,0,regular_day,1,a,extended,340,9,2012,1,40,2012,1,2013,1,1,2013-00,2012-09-01,4,2012-09-24,14,2
843457,249,3,2013-01-02,4597,0,regular_day,1,d,extended,18010,9,2014,0,1,2013,0,2013,1,1,2013-00,2014-09-01,-21,2012-12-31,0,2
843458,250,3,2013-01-02,6621,0,regular_day,1,d,basic,3520,1,2013,1,18,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-04-23,36,2
843459,251,3,2013-01-02,19371,0,regular_day,1,a,extended,340,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843460,252,3,2013-01-02,9661,0,regular_day,1,d,extended,22330,1,2013,1,5,2010,0,2013,1,1,2013-00,2013-01-01,0,2010-01-25,153,2
843461,253,3,2013-01-02,4904,0,regular_day,1,a,extended,250,1,2013,1,5,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-01-28,-4,2
843462,254,3,2013-01-02,1816,0,regular_day,1,d,basic,330,3,2008,1,1,2012,0,2013,1,1,2013-00,2008-03-01,58,2011-12-26,53,2
843463,255,3,2013-01-02,5028,0,regular_day,1,c,extended,4630,3,2011,1,35,2011,0,2013,1,1,2013-00,2011-03-01,22,2011-08-22,71,2
843464,256,3,2013-01-02,9595,0,regular_day,1,a,extended,80,9,2005,1,10,2014,0,2013,1,1,2013-00,2005-09-01,89,2014-03-03,-61,2
843465,257,3,2013-01-02,7190,0,regular_day,1,a,basic,420,12,2012,0,1,2013,0,2013,1,1,2013-00,2012-12-01,1,2012-12-31,0,2
843466,258,3,2013-01-02,5347,0,regular_day,1,a,basic,27190,7,2010,1,37,2009,1,2013,1,1,2013-00,2010-07-01,30,2009-09-07,173,2
843467,259,3,2013-01-02,5439,0,regular_day,1,b,extra,210,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843468,260,3,2013-01-02,6799,0,regular_day,1,a,basic,540,10,2011,0,1,2013,0,2013,1,1,2013-00,2011-10-01,15,2012-12-31,0,2
843469,261,3,2013-01-02,8471,0,regular_day,1,d,extended,15340,4,2015,1,39,2009,1,2013,1,1,2013-00,2015-04-01,-28,2009-09-21,171,2
843470,262,3,2013-01-02,16964,0,regular_day,1,b,basic,1180,5,2013,0,1,2013,0,2013,1,1,2013-00,2013-05-01,-4,2012-12-31,0,2
843471,263,3,2013-01-02,2961,0,regular_day,1,a,extended,1140,5,2013,1,40,2014,1,2013,1,1,2013-00,2013-05-01,-4,2014-09-29,-91,2
843472,264,3,2013-01-02,7006,0,regular_day,1,a,basic,180,3,2014,0,1,2013,0,2013,1,1,2013-00,2014-03-01,-15,2012-12-31,0,2
843473,265,3,2013-01-02,4414,0,regular_day,1,a,basic,4580,1,2013,1,14,2015,1,2013,1,1,2013-00,2013-01-01,0,2015-03-30,-117,2
843474,266,3,2013-01-02,4031,0,regular_day,1,a,extended,360,3,2014,1,9,2011,0,2013,1,1,2013-00,2014-03-01,-15,2011-02-21,97,2
843475,267,3,2013-01-02,9089,0,regular_day,1,c,basic,2460,1,2012,0,1,2013,0,2013,1,1,2013-00,2012-01-01,12,2012-12-31,0,2
843476,268,3,2013-01-02,4567,0,regular_day,1,a,basic,4520,2,2014,0,1,2013,0,2013,1,1,2013-00,2014-02-01,-14,2012-12-31,0,2
843477,269,3,2013-01-02,9138,0,regular_day,1,a,extended,60,6,2015,0,1,2013,0,2013,1,1,2013-00,2015-06-01,-30,2012-12-31,0,2
843478,270,3,2013-01-02,8835,0,regular_day,1,a,basic,1450,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,2
843479,271,3,2013-01-02,5791,0,regular_day,1,a,basic,420,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843480,272,3,2013-01-02,5353,0,regular_day,1,a,basic,16180,7,2003,1,14,2011,1,2013,1,1,2013-00,2003-07-01,115,2011-03-28,92,2
843481,273,3,2013-01-02,5847,0,regular_day,1,a,extended,8480,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843482,274,3,2013-01-02,2038,0,regular_day,1,b,extra,3640,1,2013,1,10,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,2
843483,275,3,2013-01-02,7183,0,regular_day,1,d,basic,300,5,2014,1,40,2014,1,2013,1,1,2013-00,2014-05-01,-17,2014-09-29,-91,2
843484,276,3,2013-01-02,3406,0,regular_day,1,a,basic,2960,10,2014,1,36,2013,0,2013,1,1,2013-00,2014-10-01,-22,2013-09-02,-35,2
843485,277,3,2013-01-02,7230,0,regular_day,1,d,extended,7840,1,2013,1,31,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-07-27,179,2
843486,278,3,2013-01-02,7007,0,regular_day,1,a,extended,9260,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,2
843487,279,3,2013-01-02,4879,0,regular_day,1,d,extended,2320,1,2013,1,40,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,2
843488,280,3,2013-01-02,5808,0,regular_day,1,d,extended,18640,9,2013,1,10,2014,0,2013,1,1,2013-00,2013-09-01,-9,2014-03-03,-61,2
843489,281,3,2013-01-02,4360,0,regular_day,1,d,extended,6970,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,2
843490,282,3,2013-01-02,4207,0,regular_day,1,a,basic,1220,12,2010,0,1,2013,0,2013,1,1,2013-00,2010-12-01,25,2012-12-31,0,2
843491,283,3,2013-01-02,6347,0,regular_day,1,a,basic,2260,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,2
843492,284,3,2013-01-02,3815,0,regular_day,1,d,basic,1290,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,2
843493,285,3,2013-01-02,4327,0,regular_day,1,a,basic,2410,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843494,286,3,2013-01-02,4796,0,regular_day,1,a,basic,1460,4,2015,0,1,2013,0,2013,1,1,2013-00,2015-04-01,-28,2012-12-31,0,2
843495,287,3,2013-01-02,6389,0,regular_day,1,c,basic,2740,5,2009,1,40,2014,1,2013,1,1,2013-00,2009-05-01,44,2014-09-29,-91,2
843496,288,3,2013-01-02,3984,0,regular_day,1,d,basic,800,1,2013,1,14,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843497,289,3,2013-01-02,6135,0,regular_day,1,d,basic,6540,12,2007,0,1,2013,0,2013,1,1,2013-00,2007-12-01,61,2012-12-31,0,2
843498,290,3,2013-01-02,5720,0,regular_day,1,a,basic,4150,5,2001,0,1,2013,0,2013,1,1,2013-00,2001-05-01,142,2012-12-31,0,2
843499,291,3,2013-01-02,7658,0,regular_day,1,d,basic,200000,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843500,292,3,2013-01-02,5076,0,regular_day,1,a,basic,1100,6,2009,0,1,2013,0,2013,1,1,2013-00,2009-06-01,43,2012-12-31,0,2
843501,293,3,2013-01-02,5570,0,regular_day,1,c,extended,140,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,62,2012-12-31,0,2
843502,294,3,2013-01-02,5093,0,regular_day,1,a,basic,3150,5,2005,0,1,2013,0,2013,1,1,2013-00,2005-05-01,93,2012-12-31,0,2
843503,295,3,2013-01-02,4851,0,regular_day,1,a,basic,210,11,2000,1,36,2013,0,2013,1,1,2013-00,2000-11-01,148,2013-09-02,-35,2
843504,296,3,2013-01-02,6439,0,regular_day,1,a,basic,9580,5,2007,1,45,2014,0,2013,1,1,2013-00,2007-05-01,69,2014-11-03,-96,2
843505,297,3,2013-01-02,6877,0,regular_day,1,a,basic,2300,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,2
843506,298,3,2013-01-02,8480,0,regular_day,1,d,basic,19840,7,2009,0,1,2013,0,2013,1,1,2013-00,2009-07-01,42,2012-12-31,0,2
843507,299,3,2013-01-02,6184,0,regular_day,1,d,extended,38630,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,2
843508,300,3,2013-01-02,4536,0,regular_day,1,a,extended,120,4,2009,1,1,2012,1,2013,1,1,2013-00,2009-04-01,45,2011-12-26,53,2
843509,301,3,2013-01-02,4973,0,regular_day,1,a,extended,4510,3,2015,0,1,2013,0,2013,1,1,2013-00,2015-03-01,-27,2012-12-31,0,2
843510,302,3,2013-01-02,2854,0,regular_day,1,d,extended,2190,12,2007,1,9,2011,0,2013,1,1,2013-00,2007-12-01,61,2011-02-21,97,2
843511,303,3,2013-01-02,6191,0,regular_day,1,a,basic,15430,11,2012,1,18,2011,0,2013,1,1,2013-00,2012-11-01,2,2011-04-25,88,2
843512,304,3,2013-01-02,7108,0,regular_day,1,a,basic,1950,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,2
843513,305,3,2013-01-02,3164,0,regular_day,1,c,extended,2470,2,2005,1,31,2013,0,2013,1,1,2013-00,2005-02-01,96,2013-07-29,-30,2
843514,306,3,2013-01-02,4543,0,regular_day,1,a,basic,5100,4,2007,1,40,2014,1,2013,1,1,2013-00,2007-04-01,70,2014-09-29,-91,2
843515,307,3,2013-01-02,2104,0,regular_day,1,a,basic,18660,9,2002,0,1,2013,0,2013,1,1,2013-00,2002-09-01,125,2012-12-31,0,2
843516,308,3,2013-01-02,8532,0,regular_day,1,a,basic,1070,12,2006,1,13,2010,1,2013,1,1,2013-00,2006-12-01,74,2010-03-22,145,2
843517,309,3,2013-01-02,4074,0,regular_day,1,d,basic,8740,1,2013,1,37,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,2
843518,310,3,2013-01-02,8088,0,regular_day,1,a,extended,2290,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,2
843519,311,3,2013-01-02,5011,0,regular_day,1,a,extended,680,7,2005,0,1,2013,0,2013,1,1,2013-00,2005-07-01,91,2012-12-31,0,2
843520,312,3,2013-01-02,5140,0,regular_day,1,d,basic,11300,3,2012,0,1,2013,0,2013,1,1,2013-00,2012-03-01,10,2012-12-31,0,2
843521,313,3,2013-01-02,5591,0,regular_day,1,d,extended,14160,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843522,314,3,2013-01-02,3955,0,regular_day,1,a,basic,3560,10,2001,1,31,2013,0,2013,1,1,2013-00,2001-10-01,137,2013-07-29,-30,2
843523,315,3,2013-01-02,4382,0,regular_day,1,a,extended,38710,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,2
843524,316,3,2013-01-02,8025,0,regular_day,1,d,basic,9000,8,2001,0,1,2013,0,2013,1,1,2013-00,2001-08-01,139,2012-12-31,0,2
843525,317,3,2013-01-02,3808,0,regular_day,1,d,basic,3140,7,2013,1,14,2011,1,2013,1,1,2013-00,2013-07-01,-6,2011-03-28,92,2
843526,318,3,2013-01-02,7407,0,regular_day,1,d,extended,32330,3,2014,0,1,2013,0,2013,1,1,2013-00,2014-03-01,-15,2012-12-31,0,2
843527,319,3,2013-01-02,7939,0,regular_day,1,a,extended,570,9,2012,1,27,2012,0,2013,1,1,2013-00,2012-09-01,4,2012-06-25,27,2
843528,320,3,2013-01-02,14984,0,regular_day,1,a,extended,210,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,2
843529,321,3,2013-01-02,4868,0,regular_day,1,c,extended,8140,11,2013,1,10,2014,0,2013,1,1,2013-00,2013-11-01,-11,2014-03-03,-61,2
843530,322,3,2013-01-02,4116,0,regular_day,1,a,basic,17500,4,2001,1,37,2009,1,2013,1,1,2013-00,2001-04-01,143,2009-09-07,173,2
843531,323,3,2013-01-02,6425,0,regular_day,1,d,extended,8400,4,2012,1,5,2013,0,2013,1,1,2013-00,2012-04-01,9,2013-01-28,-4,2
843532,324,3,2013-01-02,4746,0,regular_day,1,a,basic,13140,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843533,325,3,2013-01-02,6043,0,regular_day,1,a,extended,350,3,2011,1,22,2011,0,2013,1,1,2013-00,2011-03-01,22,2011-05-23,84,2
843534,326,3,2013-01-02,3654,0,regular_day,1,d,basic,10070,5,2015,1,31,2013,0,2013,1,1,2013-00,2015-05-01,-29,2013-07-29,-30,2
843535,327,3,2013-01-02,7349,0,regular_day,1,c,extended,1390,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,2
843536,328,3,2013-01-02,4363,0,regular_day,1,a,basic,3130,7,2002,0,1,2013,0,2013,1,1,2013-00,2002-07-01,127,2012-12-31,0,2
843537,329,3,2013-01-02,6589,0,regular_day,1,a,basic,1310,6,1990,1,22,2012,0,2013,1,1,2013-00,1990-06-01,275,2012-05-21,32,2
843538,330,3,2013-01-02,3152,0,regular_day,1,a,extended,370,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
